市場別,報告年度,公司代號,公司名稱,有害廢棄物量,非有害廢棄物量,廢棄物總量,資料範圍,廢棄物密集度,廢棄物密集度-單位,驗證狀態,網絡中心性,漂綠標籤,風險等級,異常標籤
上櫃,2023,3303.0,岱稜,422.022,1408.753,1830.775,台灣台南所有廠區,4.5281,其他(公斤/千米平方面積),ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3306.0,鼎天,0.0,42.3304,42.3304,鼎天國際股份有限公司,0.0328,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3310.0,佳穎,0.0,0.0,24.854,nan,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3313.0,斐成,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3317.0,尼克森,0.0,12.0777,12.0777,母公司,0.0049,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3322.0,建舜電,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3323.0,加百裕,7.72,134.88,142.6,龍潭廠,0.0197,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3324.0,雙鴻,0.0,35.645,35.645,涵蓋台北營運總部（母公司）,0.2804,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3325.0,旭品,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3332.0,幸康,0.0,0.785,0.785,彰化福興廠,0.0006,廢棄物量/百萬元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3339.0,泰谷,123.6512,156.0,279.6512,母公司,281.49,廢棄物量/百萬元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3349.0,寶德,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3354.0,律勝,60.79,39.814,100.604,廢棄物產能申報,0.001,其他(千元營業額),Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3357.0,臺慶科,517.921,130.466,648.367,母公司台灣廠,20.96,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3360.0,尚立,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3362.0,先進光,0.0,189709.0,189709.0,"母公司,組織邊界劃分",0.0047,廢棄物量/百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上櫃,2023,3363.0,上詮,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3372.0,典範,41.445,85.35,126.795,112年全年度廢棄物聯單申報量。,0.147,廢棄物量/百萬元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3373.0,熱映,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3374.0,精材,448.677,597.09,1045.767,僅母公司,0.1637,廢棄物量/百萬元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3379.0,彬台,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3388.0,崇越電,0.0,43.488,43.488,台北辦公室,0.0167,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3390.0,旭軟,0.0,0.0,0.0,nan,0.0,,"ISO 9001,ISO 14001",0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3402.0,漢科,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3426.0,台興,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3430.0,奇鈦科,143.16,532.39,675.55,僅母公司,0.47,其他(年度廢棄物公噸/ 年度產量公噸),ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3434.0,哲固,0.71,10.4,11.11,112年度,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3438.0,類比科,0.0,3.041,3.041,個體公司,0.0034,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3441.0,聯一光電,0.0,0.79,0.79,母公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3444.0,利機,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3455.0,由田,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3465.0,進泰電子,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3466.0,德晉,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3479.0,安勤,0.452,3.588,4.04,新北中和總部立德工廠,0.0,,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3483.0,力致,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3484.0,崧騰,24.364,157.4,180.764,母公司及合併財報子公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3489.0,森寶,0.0,6.14,6.14,僅包含母公司數據,0.0011,其他(出租面積(平方米)),Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3490.0,單井,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3491.0,昇達科,0.0,34.0,34.0,母公司,0.0,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3492.0,長盛,0.0,3.6146,3.6146,包含合併財務報表之母子公司。,0.005,其他(廢棄物量 / 千元營業額 ),Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3498.0,陽程,0.0,19.93,19.93,僅母公司。,0.0166,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3499.0,環天科,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3508.0,位速,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3511.0,矽瑪,0.347,38.177,38.524,母公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3512.0,皇龍,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3516.0,亞帝歐,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3520.0,華盈,0.0,160.315,160.315,華盈集團,0.1917,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3521.0,鴻翊,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3522.0,御頂,0.0,62.805,62.805,御頂全集團,0.0855,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3523.0,迎輝,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3526.0,凡甲,1.0,178.43,179.43,包含合併財務報表之母子公司,3.53,其他(kg/m2),Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3527.0,聚積,1.712,2.837,4.549,僅母公司,0.0026,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3529.0,力旺,0.0,14.614,14.614,母公司,0.0048,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3531.0,先益,0.151,45.584,45.735,母公司,0.0384,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3537.0,堡達,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3540.0,曜越,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3541.0,西柏,0.366,6.9285,7.2945,母公司(公司+工廠),0.0054,廢棄物量/百萬元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3546.0,宇峻,0.0,0.5489,0.5489,生活垃圾+回收,1.158,其他(清運數量),Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3548.0,兆利,0.0,273.93,273.93,台灣廠區及大陸廠區,0.0333,廢棄物量/百萬元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3551.0,世禾,1275.7213,838.9218,2114.6431,世禾復興廠+新竹廠+台南一廠+光復廠一廠+台南二廠+光復二廠,0.9244,廢棄物量/百萬元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3552.0,同致,4.447,37.0499,41.4974,桃園廠,0.0,,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3555.0,博士旺,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3556.0,禾瑞亞,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3558.0,神準,48.35,208.867,257.217,母公司華亞廠,0.0179,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3564.0,其陽,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3567.0,逸昌,0.1102,8.76,8.8702,全廠區,0.0222,廢棄物量/百萬元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3570.0,大塚,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3577.0,泓格,0.0,20.0,20.0,泓格總公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3580.0,友威科,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3581.0,博磊,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3587.0,閎康,3.6783,6.2361,9.9144,閎康科技府份有限公司、閎康科技股份有限公司竹科分公司、閎康科技股份有限公司南科分公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3594.0,磐儀,0.1969,0.9961,1.193,新北市中和區建康路119號7樓,0.001,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3597.0,映興,0.0,1.793,1.793,環境部「事業廢棄物申報及管理資訊系統」官網,0.0029,廢棄物量/百萬元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3609.0,三一東林,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3611.0,鼎翰,0.13,123.095,123.225,宜蘭縣五結鄉利工一路二段35號,0.0,,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3615.0,安可,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3623.0,富晶通,7.43,133.63,141.06,112年度/單一公司,0.3833,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3624.0,光頡,252.9,129.4,382.3,母公司,0.169,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3625.0,西勝,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3628.0,盈正,0.21,5.24,5.45,台北辦公室與屏東廠。,0.0023,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3629.0,地心引力,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3630.0,新鉅科,0.0,10.74,10.74,母公司,0.0097,廢棄物量/百萬元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3631.0,晟楠,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3632.0,研勤,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3646.0,艾恩特,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3663.0,鑫科,29.97,115.78,145.75,廠址高雄市路竹區路科八路1號,0.383,廢棄物量/產品,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3664.0,安瑞-KY,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3666.0,光耀,0.0,0.0,0.0,nan,0.0,,"ISO 9001,ISO 14001",0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3672.0,康聯訊,0.105,0.723,0.828,母公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3675.0,德微,2.88,183.143,186.023,以個體財務報表母公司為主,0.1192,廢棄物量/產品,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3680.0,家登,0.0,310.6145,310.6145,家登精密工業股份有限公司樹谷廠、復興廠,0.0888,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3684.0,榮昌,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3685.0,元創精密,0.0,4213.0,4213.0,合併財務報表之母子公司,2.7737,其他(公噸/仟元營業額),Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3687.0,歐買尬,0.0,2.112,2.112,僅母公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3689.0,湧德,0.0,18.89,18.89,母公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3691.0,碩禾,1.0,45.8412,46.8412,僅母公司(本公司新豐廠及湖口廠),0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3693.0,營邦,0.0,1.207,1.207,母公司,0.0002,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3707.0,漢磊,284.89,109.08,393.97,母公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3709.0,鑫聯大投控,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,3710.0,連展投控,3.8374,1475.467,1475.467,投控/連展/連訊/連騰(含廠區深圳/天津/昆山/天鑫/江西),0.4517,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,3713.0,新晶投控,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,4102.0,永日,266.0248,213.892,479.9168,僅母公司,1.0099,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4105.0,東洋,28.43,14.84,43.27,台灣東洋六堵廠、中壢廠、內湖廠為製造生產據點,0.0079,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4107.0,邦特,0.0,143.74,143.74,2023宜蘭廠自行盤查,0.0739,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4109.0,加捷生醫,0.0,13.13,13.13,全廠區,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4111.0,濟生,6.3298,95.9953,102.3251,事業廢棄物申報及資訊管理系統,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4113.0,聯上,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,4114.0,健喬,22.8174,261.08,283.8974,包含健喬總公司、健喬廠、健康廠、七星廠、優良廠。,0.0552,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4116.0,明基醫,0.0,33.5,33.5,明基醫內湖總公司、龜山廠、臺中廠,0.0775,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4120.0,友華,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,4121.0,優盛,2373.89,6890.0,9263.89,台北總公司及大陸廠區,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4123.0,晟德,5.8,23.74,29.54,本公司新竹廠區,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4126.0,太醫,0.28,56.52,56.8,銅科廠,0.0245,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4127.0,天良,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,4128.0,中天,1.8321,66.88,68.7121,"合併報表之母子公司（信義、南港辦公室、棉花田生機與中天健康的一般垃圾由大樓管理單位或市政清運處理,無法提供數據未納入統計）",0.0407,廢棄物量/百萬元營業額,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上櫃,2023,4129.0,聯合,2.08,134.45,136.53,僅含本公司新竹廠與高雄廠資料,0.0537,廢棄物量/百萬元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4130.0,健亞,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,4131.0,浩泰,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,4138.0,曜亞,0.0,0.154,0.154,母公司自行盤查,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4139.0,馬光-KY,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,4147.0,中裕,1.96,0.73,2.69,中裕新藥竹北廠,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4153.0,鈺緯,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,4154.0,樂威科-KY,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,4157.0,太景*-KY,0.0,0.0,7.2,太景台灣,0.0019,其他(樓地板面積(平方公尺)),Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4160.0,訊聯基因,0.0,23.6,23.6,包含合併財務報表之母子公司,0.0398,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4161.0,聿新科,0.0,42.99,42.99,總公司與新竹科學園區新竹分公司,0.0518,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4162.0,智擎,0.0,201.2,201.2,全公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4163.0,鐿鈦,3.67,48.491,52.161,本公司所有廠區及國內子公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4167.0,松瑞藥,303.36,310.7694,614.1294,竹南廠、南科廠與南科針劑廠,0.576,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4168.0,醣聯,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,4171.0,瑞基,3.511,1.48,4.991,2023年度,0.0221,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4173.0,久裕,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,4174.0,浩鼎,7.7774,4.033,11.8104,112/01/01~112/12/31,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4175.0,杏一,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,4183.0,福永生技,5.31,7.26,12.57,母公司,0.0,,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上櫃,2023,4188.0,安克,0.0,0.0,0.0,台北公司及楊梅工廠,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,4192.0,杏國,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,4198.0,欣大健康,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上櫃,2023,4205.0,中華食,0.0,1683.471,1683.471,高雄廠、屏東廠、台中營業所、台北營業所,0.8616,廢棄物量/百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
