"公司代號","公司名稱","英文簡稱","申報原因","產業類別","報告書內容涵蓋期間","編製依循準則","第三方驗證單位","第三方採用標準","會計師確信驗證單位","會計師確信採用標準","會計師確信意見類型","永續報告書網址","永續報告書檔案","上傳日期","修正後報告書","修正後報告書上傳日期","永續報告書英文版網址","永續報告書英文版檔案","英文版上傳日期","英文版修正後報告書","英文版修正後報告書上傳日期","報告書聯絡資訊","備註"
"8210","勤誠興業股份有限公司","CHENBRO　","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","BSI","AA1000 第1類型(Type1) 中度保證","","","","https://chenbro-newwebserver-hk.s3.ap-east-1.amazonaws.com/upload/files/2024/7/bf9ef662-95cf-454d-84d6-f9cc743b86c5.pdf","","2024/08/20","","","https://chenbro-newwebserver-hk.s3.ap-east-1.amazonaws.com/upload/files/2024/8/8a279037-db1a-48a4-9a08-e801592266ea.pdf","","2024/09/10","","","wendychen@chenbro.com",""
"8213","志超科技股份有限公司","tpt","資本額達新臺幣二十億元以上者","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","http://www.tpt-pcb.com.tw/pdf/ESG/tpt2023ESGreport.pdf","","2024/06/24","","2024/10/15","http://www.tpt-pcb.com.tw/pdf/ESG/tpt2023ESGreport-en.pdf","","2024/10/15","","","esg@tpt-pcb.com.tw","無"
"8215","明基材料股份有限公司","BMC","資本額達新臺幣二十億元以上者","光電業","2023/01/01~2023/12/31","GRI準則","SGS","AA1000 第1類型(Type1) 中度保證","","","","https://esg.benqmaterials.com/message/downloads","","2024/08/06","","2024/08/22","https://esg.benqmaterials.com/en/message/downloads","","2024/08/06","","2024/08/22","ESG@benqmaterials.com",""
"8249","菱光科技股份有限公司","CSI　　","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","http://www.csi-sensor.com.tw/esg.html","","2024/08/30","","","","","","","","spokesperson@csi-sensor.com.tw",""
"8271","宇瞻科技股份有限公司","Apacer","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","BSI","AA1000 第1類型(Type1) 中度保證","","","","https://www.apacer.com/zh-tw/normaldownload/download-report","","2024/08/09","","","https://www.apacer.com/en/normaldownload/download-report","","2024/09/30","","","Mei_Lin@apacer.com",""
"8341","日友環保科技股份有限公司","SF　　","係自願編製與申報","綠能環保","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.sunnyfriend.com.tw/","","2024/08/08","","","https://www.sunnyfriend.com.tw/CorporateSocialResponsibility/CSRReport","","2024/11/13","","","電子郵件：kawa@mail.sunnyfriend.com.tw","無"
"8367","建新國際股份有限公司","CS　","係自願編製與申報","航運業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.chienshing.com.tw/reportdwn","","2024/07/02","","","","","","","","cs-spokesman@chienshing.com.tw",""
"8374","羅昇企業股份有限公司","ACE PILLAR","係自願編製與申報","電機機械","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.acepillar.com/files/2023_AcePillar_ESG_Report_CH.pdf","","2024/07/15","","","","","","","","csr@acepillar.com.tw",""
"8404","百和興業股份有限公司(開曼)","PAIHO  SHIH","資本額達新臺幣二十億元以上者","其他","2023/01/01~2023/12/31","GRI準則","SGS通標標準技術服務有限公司","AA1000 第1類型(Type1) 中度保證","","","","http://www.kypaiho.com/","","2024/08/29","","2024/10/30","","","","","","f182@paiho.com",""
"8411","福貞控股股份有限公司","KINGCAN","資本額達新臺幣二十億元以上者","其他","2023/01/01~2023/12/31","GRI準則","","","","","","http://tw.kingcan.net/stakeholder/esg%e5%a0%b1%e5%91%8a%e6%9b%b82023/","","2024/08/28","","","","","","","","spokesman@kchld.com",""
"8422","可寧衛股份有限公司","Cleanaway","係自願編製與申報","綠能環保","2023/01/01~2023/12/31","GRI準則","","","青山永續聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.cleanaway.tw/","","2024/06/25","","","https://www.cleanaway.tw/","","2024/08/26","","","hong.roy@cleanaway.tw",""
"8442","威宏控股股份有限公司","WW","係自願編製與申報","其他","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.ww-holding.com.tw/product-service/products_rdcenter/","","2024/08/30","","","","","","","","fennie@ww-holding.com.tw",""
"8443","阿瘦實業股份有限公司","ASO","係自願編製與申報","貿易百貨","2023/01/01~2023/12/31","GRI準則","","","","","","http://www.asogroup.com.tw/society04.aspx","","2024/08/30","","","","","","","","Ivy.Chang@mail.aso.com.tw",""
"8454","富邦媒體科技股份有限公司","momo","資本額達新臺幣二十億元以上者","數位雲端","2023/01/01~2023/12/31","GRI準則","新加坡商英國標準協會集團私人有限公司臺灣分公司（BSI Taiwan）","AA1000 第1類型(Type1) 中度保證","","","","https://corp.momo.com.tw/file/csr/csrReport/momo_2023ESGreport.pdf","","2024/08/21","","","https://corp.momo.com.tw/en/file/csr/csrReport/momo_2023ESGreport(english).pdf","","2024/09/12","","","esg@fmt.com.tw",""
"8463","潤泰精密材料股份有限公司","RTM","係自願編製與申報","其他","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.rtm.com.tw/chinese/esg/esg-report.php","","2024/08/29","","","","","","","","rtm@mail.ruentex.com.tw",""
"8464","億豐綜合工業股份有限公司","Nien Made","資本額達新臺幣二十億元以上者","居家生活","2023/01/01~2023/12/31","GRI準則","","","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.nienmade.com.tw/ESG.aspx","","2024/08/14","","","https://www.nienmade.com.tw/ESG.aspx","","2024/10/04","","","jane.wang@nienmade.com.tw","無"
"8473","山林水環境工程股份有限公司","FOREST WATER","係自願編製與申報","綠能環保","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.mfw.com.tw/responsibility.aspx?tab=1","","2024/08/30","","","","","","","","行政管理部(02)21002195#5236",""
"8476","台境企業股份有限公司","TESC","係自願編製與申報","綠能環保","2023/01/01~2023/12/31","GRI準則","","","","","","http://www.tesc.com.tw/csr_environment-1.html","","2024/08/27","","","","","","","","yu.mao@tesc.com.tw",""
"8478","東哥企業股份有限公司","OceanAlexander","係自願編製與申報","運動休閒","2023/01/01~2023/12/31","GRI準則","","","","","","http://www.oceanalexander.com.tw/cn/csr/sustainable.jsp","","2024/08/29","","","","","","","","ir@oceanalexander.com.tw",""
"8481","政伸企業股份有限公司","Transart","係自願編製與申報","其他","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.transart.com.tw/investor/index/5/16","","2024/08/27","","","https://www.transart.com.tw/investor/index/5/16","","2024/08/27","","","service@transart.com.tw",""
"8926","台灣汽電共生股份有限公司","TCC　　","資本額達新臺幣二十億元以上者","油電燃氣業","2023/01/01~2023/12/31","GRI準則","","","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.cogen.com.tw/csr/csr_report","","2024/06/28","","","https://www.cogen.com.tw/eng/csr/csr_report","","2024/09/06","","","csr@cogen.com.tw",""
"8940","新天地國際實業股份有限公司","New Palace","屬餐飲收入占其全部營業收人之比率達百分之五十以上者","觀光餐旅","2023/01/01~2023/12/31","GRI準則","","","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.newpalace.com.tw/upload/files/client/1645_0806_2024ESG.pdf","","2024/08/06","","2024/09/20","","","","","","ou.yangfei08@gmail.com",""
"8996","高力熱處理工業股份有限公司","KAORI　","係自願編製與申報","電機機械","2023/01/01~2023/12/31","SASB/TCFD","亞瑞仕國際驗證股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://esg.kaori.com.tw/uploads/images/report/ESG_Report_2023.pdf","","2024/06/28","","","https://esg.kaori.com.tw/en/news/detail/KAORI_Unveils_2023_Sustainability_Report_with_Third_Party_Assurance","","2024/08/28","","","sunny_chen@kaori.com.tw",""
"9802","鈺齊國際股份有限公司","Fulgent Sun","係自願編製與申報","運動休閒","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.fulgentsun.com/respon06.asp","","2024/08/30","","","","","","","","ting.yen@fulgentsun.com",""
"9904","寶成工業股份有限公司","PCC","資本額達新臺幣二十億元以上者","運動休閒","2023/01/01~2023/12/31","GRI準則","台灣檢驗科技股份有限公司(SGS Taiwan Ltd.)","AA1000 第2類型(Type2) 高度保證","","","","https://www.pouchen.com/","","2024/08/28","","","https://www.pouchen.com/","","2024/09/26","","","ir@pouchen.com",""
"9905","大華金屬工業股份有限公司","GCM","資本額達新臺幣二十億元以上者","其他","2023/01/01~2023/12/31","GRI準則","","","","","","http://www.greatchina.com.tw/evpro_new.html","","2024/08/27","","","http://www.greatchina.com.tw/evpro_new.html","","2024/10/16","","","handapon@greatchina.com.tw",""
"9907","統一實業股份有限公司","TON YI","資本額達新臺幣二十億元以上者","其他","2023/01/01~2023/12/31","GRI準則","","","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.tonyi.com.tw/cusPage.php?id=256","","2024/08/07","","","https://www.tonyi.com.tw/cusPage.php?id=256","","2024/08/23","","","csr@tonyi.com.tw",""
"9908","大台北區瓦斯股份有限公司","GTG","資本額達新臺幣二十億元以上者","油電燃氣業","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.taipeigas.com.tw/CSR/download/","","2024/08/22","","","","","","","","e3@taipeigas.com.tw",""
"9910","豐泰企業股份有限公司","FT","資本額達新臺幣二十億元以上者","運動休閒","2023/01/01~2023/12/31","GRI準則","","","KPMG 安侯建業聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.fengtay.com","","2024/06/25","","","http://www.fengtay.com","","2024/08/07","","","聯絡人：永續生存長辦公室 黃專員  電話：(05)537-9117 #840  電子郵件信箱：ariel.huang@fengtay.com","無"
"9911","台灣櫻花股份有限公司","TAIWAN SAKURA","資本額達新臺幣二十億元以上者、係自願編製與申報","居家生活","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.sakura.com.tw/SustainableReport","","2024/08/30","","","","","","","","1008336@sakura.com.tw",""
"9914","美利達工業股份有限公司","MIC","資本額達新臺幣二十億元以上者","運動休閒","2023/01/01~2023/12/31","GRI準則","SGS","AA1000 第1類型(Type1) 中度保證","","","","https://d2lljesbicak00.cloudfront.net/merida-v2/media-raw//countries/zh-tw/financial/2023082303.pdf?p3","","2024/08/23","","","https://d2lljesbicak00.cloudfront.net/merida-v2/media-raw//countries/zh-tw/financial/2023082304.pdf?p3","","2024/08/23","","","scott@merida.com.tw",""
"9917","中興保全科技股份有限公司","TAIWAN SECOM","資本額達新臺幣二十億元以上者","其他","2023/01/01~2023/12/31","GRI準則","安永聯合會計師事務所","確信準則3000號","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://esg.secom.com.tw/","","2024/08/26","","","https://esg.secom.com.tw/","","2024/08/26","","","nick@secom.com.tw","無"
"9921","巨大機械工業股份有限公司","GIANT","資本額達新臺幣二十億元以上者","運動休閒","2023/01/01~2023/12/31","GRI準則","AFNOR  (艾法諾)","AA1000 第1類型(Type1) 中度保證","","","","https://esg.giantgroup-cycling.com/reportpage","","2024/06/28","","2024/07/05","https://esg.giantgroup-cycling.com/en-US/reportpage","","2024/07/26","","","ESG@giant.com.tw",""
"9924","台灣福興工業股份有限公司","TAIWAN FU HSING","係自願編製與申報","居家生活","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.fuhsing.com.tw/work-report","","2024/08/30","","","","","","","","susan_su@fuhsing.com.tw","無"
"9925","台灣新光保全股份有限公司","SKS","資本額達新臺幣二十億元以上者","其他","2023/01/01~2023/12/31","GRI準則","英國標準協會台灣分公司","AA1000 第1類型(Type1) 中度保證","","","","https://esg.sks.com.tw/#gsc.tab=0","","2024/07/18","","2024/08/28","https://esg.sks.com.tw/en/Home/Index#gsc.tab=0","","2024/08/28","",""," 0150467@sks.com.tw",""
"9926","新海瓦斯股份有限公司","S.H.","係自願編製與申報","油電燃氣業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.shinhaigas.com.tw/investor","","2024/06/26","","","","","","","","research@shinhaigas.com.tw",""
"9930","中聯資源股份有限公司","CHC","資本額達新臺幣二十億元以上者","綠能環保","2023/01/01~2023/12/31","GRI準則","新加坡商英國標準協會集團私人有限公司台灣分公司(BSI Taiwan) ","AA1000 第1類型(Type1) 中度保證","","","","https://www.chc.com.tw/csr/index.html","","2024/08/22","","","","","","","","秦仲甫 (a04244@chc.com.tw)",""
"9933","中鼎工程股份有限公司","CTCI","資本額達新臺幣二十億元以上者","其他","2023/01/01~2023/12/31","GRI準則","SGS","AA1000 第2類型(Type2) 高度保證","","","","https://www.ctci.com/WWW/CTCI2022/pdf/CH/2023-ESG-C.pdf","","2024/06/28","","2024/08/15","https://www.ctci.com/WWW/CTCI2022/pdf/EN/2023-ESG-E.pdf","","2024/08/15","","","stella.shih@ctci.com",""
"9934","成霖企業股份有限公司","GUIC","資本額達新臺幣二十億元以上者","居家生活","2023/01/01~2023/12/31","GRI/SASB/TCFD","","","","","","https://tw.globeunion.com/sustainability/sustainable-development/esg-reports/","","2024/08/08","","2024/08/09","https://en.globeunion.com/sustainability/sustainability-development/esg-reports/","","2024/11/20","","","IR@globeunion.com",""
"9935","慶豐富實業股份有限公司","CF","係自願編製與申報","居家生活","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.chingfeng.com/msg/message-%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8-332.html","","2024/08/30","","","","","","","","ir@chingfeng.com",""
"9937","全國加油站股份有限公司","NPC","資本額達新臺幣二十億元以上者","油電燃氣業","2023/01/01~2023/12/31","GRI準則","","","","","","https://inv.npcgas.com.tw/html/investors/17.aspx?kind=1","","2024/08/22","","","","","","","","peggy@npcgas.com.tw",""
"9938","台灣百和工業股份有限公司","TAIWAN PAIHO","資本額達新臺幣二十億元以上者","其他","2023/01/01~2023/12/31","GRI準則","","","","","","www.paiho.com","","2024/08/27","","","https://www.paiho.com","","2024/10/01","","","ESG@paiho.com",""
"9939","宏全國際股份有限公司","HON CHUAN","資本額達新臺幣二十億元以上者","其他","2023/01/01~2023/12/31","GRI準則","台灣檢驗科技股份有限公司（SGS Taiwan）","AA1000 第1類型(Type1) 中度保證","","","","https://esg.honchuan.com/tw/interaction/download/esg-report","","2024/08/21","","","https://esg.honchuan.com/en/interaction/download/esg-report","","2024/11/08","","","ESG@mail.honchuan.com.tw",""
"9940","信義房屋股份有限公司","Sinyi","資本額達新臺幣二十億元以上者","其他","2023/01/01~2023/12/31","GRI準則","BSI 英國標準協會台灣分公司","AA1000 第1類型(Type1) 中度保證","","","","https://csr.sinyi.com.tw/report/index.php","","2024/08/30","","","https://csr.sinyi.com.tw/en/report/index.php","","2024/08/30","","","csr@sinyi.com.tw",""
"9941","裕融企業股份有限公司","YFC","資本額達新臺幣二十億元以上者","其他","2023/01/01~2023/12/31","GRI準則","BSI 英國標準協會","AA1000 第1類型(Type1) 中度保證","國富浩華聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.tac.com.tw/Tw/sustainable-development/sustainable-operating/csr-download","","2024/08/29","","","https://www.tac.com.tw/Tw/sustainable-development/sustainable-operating/csr-download","","2024/11/25","","","steven.hu@tac.com.tw","無"
"9943","好樂迪股份有限公司","HOLIDAY","屬餐飲收入占其全部營業收人之比率達百分之五十以上者","觀光餐旅","2023/01/01~2023/12/31","GRI準則","","","國富浩華聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.holiday.com.tw/Act/shareholder/duty.html","","2024/08/12","","","","","","","","a01123@holiday.com.tw",""
